anime_id,title,title_japanese,image_url,type,source,episodes,status,aired_string,duration,rating,score,scored_by,rank,popularity,studio,genre
1363,Detective Conan Movie 04: Captured in Her Eyes,瞳の中の暗殺者,https://myanimelist.cdn-dena.com/images/anime/10/15429.jpg,Movie,Manga,1,Finished Airing,"Apr 22, 2000",1 hr. 40 min.,PG-13 - Teens 13 or older,8.15,20308,367.0,1993,TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen"
13145,Cardfight!! Vanguard: Asia Circuit-hen,カードファイト!! ヴァンガード アジアサーキット編,https://myanimelist.cdn-dena.com/images/anime/13/41627.jpg,TV,Original,39,Finished Airing,"Apr 8, 2012 to Jan 2, 2013",24 min. per ep.,PG-13 - Teens 13 or older,7.02,7306,3488.0,3184,TMS Entertainment,"Action, Game, Adventure, Demons, Shounen"
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,獣兵衛忍風帖「龍宝玉篇」,https://myanimelist.cdn-dena.com/images/anime/8/2642.jpg,TV,Original,13,Finished Airing,"Apr 15, 2003 to Jul 15, 2003",24 min. per ep.,R - 17+ (violence & profanity),6.76,12570,4496.0,2263,Madhouse,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural"
16468,One Piece: Glorious Island,ワンピース 『GLORIOUS ISLAND』,https://myanimelist.cdn-dena.com/images/anime/7/85476.jpg,Special,Manga,2,Finished Airing,"Dec 23, 2012 to Dec 30, 2012",5 min. per ep.,PG-13 - Teens 13 or older,7.31,8034,2400.0,2957,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
460,One Piece Movie 2: Nejimaki-jima no Daibouken,ワンピース ねじまき島の冒険,https://myanimelist.cdn-dena.com/images/anime/2/3299.jpg,Movie,Manga,1,Finished Airing,"Mar 3, 2001",55 min.,PG-13 - Teens 13 or older,7.28,28152,2500.0,1597,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
5530,Pandora Hearts,パンドラハーツ,https://myanimelist.cdn-dena.com/images/anime/4/75535.jpg,TV,Manga,25,Finished Airing,"Apr 3, 2009 to Sep 25, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.85,117406,801.0,233,Xebec,"Adventure, Fantasy, Mystery, Shounen, Supernatural"
30544,Gakusen Toshi Asterisk,学戦都市アスタリスク,https://myanimelist.cdn-dena.com/images/anime/5/76034.jpg,TV,Light novel,12,Finished Airing,"Oct 3, 2015 to Dec 19, 2015",23 min. per ep.,PG-13 - Teens 13 or older,7.12,149078,3122.0,250,A-1 Pictures,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural"
7897,Issho ni Sleeping: Sleeping with Hinako,いっしょにすりーぴんぐ,https://myanimelist.cdn-dena.com/images/anime/11/19270.jpg,OVA,Original,1,Finished Airing,"Feb 11, 2010",49 min.,PG-13 - Teens 13 or older,4.5,7321,9365.0,3313,Studio Hibari,Ecchi
889,Black Lagoon,BLACK LAGOON,https://myanimelist.cdn-dena.com/images/anime/4/25596.jpg,TV,Manga,12,Finished Airing,"Apr 9, 2006 to Jun 25, 2006",24 min. per ep.,R - 17+ (violence & profanity),8.13,233227,394.0,98,Madhouse,"Action, Seinen"
26351,Nagato Yuki-chan no Shoushitsu,長門有希ちゃんの消失,https://myanimelist.cdn-dena.com/images/anime/3/73527.jpg,TV,Manga,16,Finished Airing,"Apr 4, 2015 to Jul 18, 2015",24 min. per ep.,PG-13 - Teens 13 or older,6.77,30580,4458.0,1029,Satelight,"Comedy, Romance, School, Seinen, Slice of Life"
2986,Bamboo Blade,バンブーブレード,https://myanimelist.cdn-dena.com/images/anime/13/6979.jpg,TV,Manga,26,Finished Airing,"Oct 2, 2007 to Apr 1, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.4,32061,2006.0,1185,AIC A.S.T.A.,"Comedy, School, Seinen, Sports"
11433,Ano Natsu de Matteru,あの夏で待ってる,https://myanimelist.cdn-dena.com/images/anime/12/59405.jpg,TV,Original,12,Finished Airing,"Jan 10, 2012 to Mar 27, 2012",23 min. per ep.,PG-13 - Teens 13 or older,7.64,108893,1235.0,335,J.C.Staff,"Comedy, Drama, Romance, Sci-Fi, Slice of Life"
4246,Eureka Seven: Pocket ga Niji de Ippai,交響詩篇エウレカセブン ポケットが虹でいっぱい,https://myanimelist.cdn-dena.com/images/anime/13/23494.jpg,Movie,Original,1,Finished Airing,"Apr 25, 2009",1 hr. 55 min.,PG-13 - Teens 13 or older,7.22,19189,2715.0,1867,"Bones, Kinema Citrus","Adventure, Mecha, Romance, Sci-Fi"
10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,IS 〈インフィニット・ストラトス〉 アンコール『恋に焦がれる六重奏』,https://myanimelist.cdn-dena.com/images/anime/4/56161.jpg,OVA,Light novel,1,Finished Airing,"Dec 7, 2011",26 min.,R+ - Mild Nudity,7.07,41927,3306.0,1151,8bit,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha"
2890,Gake no Ue no Ponyo,崖の上のポニョ,https://myanimelist.cdn-dena.com/images/anime/7/8970.jpg,Movie,Original,1,Finished Airing,"Jul 19, 2008",1 hr. 41 min.,G - All Ages,7.93,131861,639.0,378,Studio Ghibli,"Adventure, Fantasy"
35999,Dia Horizon (Kabu),ディアホライゾン（被）,https://myanimelist.cdn-dena.com/images/anime/6/87933.jpg,TV,Original,12,Finished Airing,"Oct 3, 2017 to Dec 19, 2017",3 min. per ep.,PG-13 - Teens 13 or older,4.86,100,9157.0,4784,Fanworks,"Action, Adventure, Magic, Fantasy"
32673,Udon no Kuni no Kiniro Kemari,うどんの国の金色毛鞠,https://myanimelist.cdn-dena.com/images/anime/10/82343.jpg,TV,Manga,12,Finished Airing,"Oct 9, 2016 to Dec 25, 2016",22 min. per ep.,PG-13 - Teens 13 or older,7.79,25005,914.0,1300,LIDENFILMS,"Slice of Life, Fantasy, Seinen"
20509,Fate/kaleid liner Prisma☆Illya 2wei!,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ!,https://myanimelist.cdn-dena.com/images/anime/12/64175.jpg,TV,Manga,10,Finished Airing,"Jul 10, 2014 to Sep 11, 2014",23 min. per ep.,PG-13 - Teens 13 or older,7.43,43605,1888.0,1012,Silver Link.,"Action, Comedy, Magic, Fantasy"
1628,Maou Dante,魔王ダンテ,https://myanimelist.cdn-dena.com/images/anime/5/84849.jpg,TV,Manga,13,Finished Airing,"Aug 31, 2002 to Nov 21, 2002",24 min. per ep.,R - 17+ (violence & profanity),6.23,1965,6652.0,4809,Magic Bus,"Action, Demons, Horror, Shounen, Supernatural"
2335,Kenyuu Densetsu Yaiba,剣勇伝説ＹＡＩＢＡ,https://myanimelist.cdn-dena.com/images/anime/5/71953.jpg,TV,Manga,52,Finished Airing,"Apr 9, 1993 to Apr 1, 1994",22 min. per ep.,PG-13 - Teens 13 or older,7.17,2971,2926.0,4521,Pastel,"Action, Comedy, Fantasy, Martial Arts, Shounen"
47,Akira,AKIRA（アキラ）,https://myanimelist.cdn-dena.com/images/anime/2/82596.jpg,Movie,Manga,1,Finished Airing,"Jul 16, 1988",2 hr. 4 min.,R+ - Mild Nudity,8.16,190829,352.0,198,Tokyo Movie Shinsha,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural"
1835,Ryuusei no Rockman,流星のロックマン,https://myanimelist.cdn-dena.com/images/anime/3/26600.jpg,TV,Game,55,Finished Airing,"Oct 7, 2006 to Oct 27, 2007",10 min. per ep.,PG - Children,7.23,3655,2696.0,3969,Xebec,"Action, Game, Sci-Fi, Shounen"
36023,Persona 5 the Animation,PERSONA5 the Animation,https://myanimelist.cdn-dena.com/images/anime/1797/91801.jpg,TV,Game,24,Currently Airing,"Apr 8, 2018 to ?",24 min. per ep.,R - 17+ (violence & profanity),7.34,11332,2251.0,956,A-1 Pictures,"Action, Supernatural, Fantasy"
12995,Dark Blue,Dark Blue,https://myanimelist.cdn-dena.com/images/anime/8/38817.jpg,OVA,Visual novel,2,Finished Airing,"Apr 27, 2012 to Mar 29, 2013",30 min. per ep.,Rx - Hentai,6.1,1987,,4876,PoRO,Hentai
2961,Digimon Adventure Movie,デジモンアドベンチャー 劇場版,https://myanimelist.cdn-dena.com/images/anime/3/72452.jpg,Movie,Original,1,Finished Airing,"Mar 6, 1999",20 min.,PG - Children,7.61,48221,1323.0,1123,Toei Animation,"Action, Fantasy, Kids, Sci-Fi"
23901,Lovely Movie: Itoshi no Muco Season 2,ラブリームービー いとしのムーコ シーズン２,https://myanimelist.cdn-dena.com/images/anime/2/61929.jpg,TV,Manga,22,Finished Airing,"Apr 27, 2014 to Oct 5, 2014",2 min. per ep.,PG - Children,6.06,72,7206.0,9679,Doga Kobo,Slice of Life
33339,Zhongguo Jingqi Xiansheng,中国惊奇先生,https://myanimelist.cdn-dena.com/images/anime/6/80096.jpg,ONA,Web manga,63,Finished Airing,"Feb 28, 2014 to May 17, 2016",10 min. per ep.,PG-13 - Teens 13 or older,6.72,130,4685.0,8103,"Haoliners Animation League, Pb Animation Co. Ltd.","Comedy, Supernatural, Thriller"
34465,Ao no Exorcist: Kyoto Fujouou-hen OVA,青の祓魔師 OVA,https://myanimelist.cdn-dena.com/images/anime/2/83086.jpg,OVA,Manga,2,Finished Airing,"Apr 4, 2017 to Oct 4, 2017",24 min. per ep.,PG-13 - Teens 13 or older,7.29,9202,2448.0,1966,A-1 Pictures,"Action, Demons, Supernatural, Fantasy, Shounen"
15689,Nekomonogatari: Kuro,猫物語（黒）,https://myanimelist.cdn-dena.com/images/anime/4/84001.jpg,TV,Light novel,4,Finished Airing,"Dec 31, 2012",24 min. per ep.,R - 17+ (violence & profanity),8.04,156843,512.0,271,Shaft,"Comedy, Supernatural, Romance, Ecchi"
3072,Uchuu Senkan Yamato: Kanketsu-hen,宇宙戦艦ヤマト・完結編,https://myanimelist.cdn-dena.com/images/anime/8/61231.jpg,Movie,Original,1,Finished Airing,"Mar 19, 1983",2 hr. 43 min.,PG-13 - Teens 13 or older,7.03,608,3478.0,6649,Toei Animation,"Action, Military, Sci-Fi, Adventure, Space, Drama"
1195,Zero no Tsukaima,ゼロの使い魔,https://myanimelist.cdn-dena.com/images/anime/8/20680.jpg,TV,Light novel,13,Finished Airing,"Jul 3, 2006 to Sep 25, 2006",23 min. per ep.,PG-13 - Teens 13 or older,7.54,272783,1543.0,94,J.C.Staff,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School"
2170,Sousei no Aquarion OVA,ＯＶＡ『創星のアクエリオン』,https://myanimelist.cdn-dena.com/images/anime/7/72745.jpg,OVA,Original,2,Finished Airing,"May 25, 2007 to Nov 22, 2007",54 min. per ep.,R+ - Mild Nudity,7.13,3552,3101.0,3919,Satelight,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural"
35654,No Doubt,アイドリッシュセブン『NO DOUBT/Re:vale』,https://myanimelist.cdn-dena.com/images/anime/1617/91718.jpg,Music,Game,1,Finished Airing,"May 29, 2017",4 min.,G - All Ages,7.3,515,2437.0,8245,Production I.G,"Action, Music"
36063,Universal Mind,Universal Mind,https://myanimelist.cdn-dena.com/images/anime/13/87180.jpg,Music,Music,1,Finished Airing,"Sep 8, 2016",3 min.,G - All Ages,3.79,39,12588.0,13592,Onionskin,Music
1076,Wizardry,ウィザードリィ,https://myanimelist.cdn-dena.com/images/anime/13/62451.jpg,OVA,Game,1,Finished Airing,"Feb 21, 1991",50 min.,R - 17+ (violence & profanity),5.84,636,7718.0,7618,TMS Entertainment,"Action, Adventure, Fantasy"
6670,8-gatsu no Symphony: Shibuya 2002-2003,8月のシンフォニー ―渋谷 2002～2003,https://myanimelist.cdn-dena.com/images/anime/9/17359.jpg,Movie,Book,1,Finished Airing,"Aug 22, 2009",1 hr. 52 min.,PG-13 - Teens 13 or older,6.73,191,4609.0,8331,WAO World,Music
18755,Donyatsu,どーにゃつ,https://myanimelist.cdn-dena.com/images/anime/9/50109.jpg,Movie,Manga,12,Finished Airing,"Jun 1, 2013 to Dec 20, 2013",2 min. per ep.,G - All Ages,6.18,1317,6828.0,6033,Gathering,"Comedy, Sci-Fi, Seinen"
1470,City Hunter,シティーハンター,https://myanimelist.cdn-dena.com/images/anime/8/20587.jpg,TV,Manga,51,Finished Airing,"Apr 6, 1987 to Mar 28, 1988",25 min. per ep.,PG-13 - Teens 13 or older,7.99,9913,562.0,2204,Sunrise,"Action, Comedy, Mystery, Shounen"
24919,Aoki Hagane no Arpeggio: Ars Nova DC,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- DC,https://myanimelist.cdn-dena.com/images/anime/6/73611.jpg,Movie,Manga,1,Finished Airing,"Jan 31, 2015",1 hr. 45 min.,PG-13 - Teens 13 or older,7.54,7164,1516.0,2896,SANZIGEN,"Action, Sci-Fi, Seinen"
11959,Moeru! Oniisan (OVA),燃える！お兄さん (1989),https://myanimelist.cdn-dena.com/images/anime/9/33629.jpg,OVA,Manga,2,Finished Airing,"Jul 1, 1989 to Aug 2, 1989",35 min. per ep.,None,5.76,21,11303.0,12123,Studio Pierrot,Comedy
8215,Genji Tsuushin Agedama,ゲンジ通信あげだま,https://myanimelist.cdn-dena.com/images/anime/11/21064.jpg,TV,Original,51,Finished Airing,"Oct 4, 1991 to Sep 25, 1992",25 min. per ep.,R+ - Mild Nudity,6.42,77,5913.0,9115,Studio Gallop,"Action, Parody, Comedy, Sci-Fi"
3771,"Nee, Chanto Shiyou Yo!",姉、ちゃんとしようよっ！,https://myanimelist.cdn-dena.com/images/anime/12/29842.jpg,OVA,Visual novel,5,Finished Airing,"Nov 25, 2005 to Jul 27, 2007",29 min. per ep.,Rx - Hentai,7.12,3039,,4043,Studio 9 MAiami,Hentai
1596,Arcade Gamer Fubuki,アーケードゲーマーふぶき,https://myanimelist.cdn-dena.com/images/anime/2/5065.jpg,OVA,Original,4,Finished Airing,"Feb 25, 2002 to Jan 25, 2003",29 min. per ep.,PG-13 - Teens 13 or older,5.35,1595,8602.0,5278,Shaft,"Action, Comedy, Ecchi, Parody, Shounen, Sports, Super Power"
4756,Hello Harinezumi: Satsui no Ryoubun,ハロー張りネズミ 殺意の領分,https://myanimelist.cdn-dena.com/images/anime/6/43659.jpg,OVA,Manga,1,Finished Airing,"Sep 1, 1992",51 min.,R+ - Mild Nudity,6.48,691,5681.0,7254,Studio Deen,"Drama, Mystery, Psychological, Seinen"
36137,Succubu-ist Story The Animation,さきゅばみすと・すとーりー,https://myanimelist.cdn-dena.com/images/anime/11/89030.jpg,OVA,Manga,1,Finished Airing,"Oct 6, 2017",15 min.,Rx - Hentai,6.53,600,,6999,Office Takeout,Hentai
15359,Kyousou Giga (2012),京騒戯画,https://myanimelist.cdn-dena.com/images/anime/12/41893.jpg,ONA,Original,5,Finished Airing,"Aug 31, 2012 to Dec 22, 2012",10 min. per ep.,PG-13 - Teens 13 or older,7.22,8829,2729.0,2661,Toei Animation,"Action, Fantasy, Supernatural"
4903,Kyou no 5 no 2 (TV),今日の５の２,https://myanimelist.cdn-dena.com/images/anime/5/21096.jpg,TV,Manga,13,Finished Airing,"Oct 6, 2008 to Dec 29, 2008",23 min. per ep.,PG-13 - Teens 13 or older,7.27,10574,2527.0,2278,Xebec,"Comedy, Ecchi, School, Seinen"
977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,銀河帝国の滅亡・外伝　蒼き狼たちの伝説,https://myanimelist.cdn-dena.com/images/anime/6/26018.jpg,OVA,Original,1,Finished Airing,"Dec 18, 1996",45 min.,Rx - Hentai,5.51,2680,,4753,Phoenix Entertainment,"Action, Mecha, Hentai, Sci-Fi, Yaoi"
14175,Hanasaku Iroha: Home Sweet Home,花咲くいろは Home Sweet Home,https://myanimelist.cdn-dena.com/images/anime/9/70701.jpg,Movie,Original,1,Finished Airing,"Mar 9, 2013",1 hr. 6 min.,PG-13 - Teens 13 or older,7.96,20620,597.0,1557,P.A. Works,"Slice of Life, Comedy, Drama"
33129,Joker Game: Kuroneko Yoru no Bouken,ジョーカー・ゲーム 「黒猫ヨルの冒険」,https://myanimelist.cdn-dena.com/images/anime/3/82009.jpg,Special,Novel,2,Finished Airing,"Jul 27, 2016 to Sep 28, 2016",4 min. per ep.,R - 17+ (violence & profanity),6.69,3489,4799.0,3538,Production I.G,"Military, Historical, Drama"
6165,White Album 2nd Season,WHITE ALBUM 第2期,https://myanimelist.cdn-dena.com/images/anime/7/43541.jpg,TV,Visual novel,13,Finished Airing,"Oct 3, 2009 to Dec 24, 2009",25 min. per ep.,PG-13 - Teens 13 or older,6.98,12906,3659.0,2090,Seven Arcs,"Drama, Harem, Music, Romance"
23309,Rail Wars!,RAIL WARS! [レールウォーズ],https://myanimelist.cdn-dena.com/images/anime/13/65671.jpg,TV,Light novel,12,Finished Airing,"Jul 4, 2014 to Sep 19, 2014",24 min. per ep.,R+ - Mild Nudity,6.45,50972,5812.0,778,Passione,"Action, Harem, Police, Ecchi"
1351,Angel Cop,エンジェルコップ,https://myanimelist.cdn-dena.com/images/anime/8/67603.jpg,OVA,Original,6,Finished Airing,"Sep 1, 1989 to May 20, 1994",30 min. per ep.,R+ - Mild Nudity,5.99,2886,7364.0,4139,D.A.S.T.,"Action, Sci-Fi, Police"
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,劇場版 銀魂 完結篇 万事屋よ永遠なれ,https://myanimelist.cdn-dena.com/images/anime/10/51723.jpg,Movie,Manga,1,Finished Airing,"Jul 6, 2013",1 hr. 50 min.,PG-13 - Teens 13 or older,9.04,61010,11.0,826,Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
28149,Nihon Animator Mihonichi,日本アニメ（ーター）見本市,https://myanimelist.cdn-dena.com/images/anime/11/71901.jpg,ONA,Original,35,Finished Airing,"Nov 7, 2014 to Oct 9, 2015",7 min. per ep.,R+ - Mild Nudity,7.5,6195,1640.0,2463,"Khara, Trigger","Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural"
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,劇場版 シュタインズゲート 負荷領域のデジャヴ,https://myanimelist.cdn-dena.com/images/anime/3/50317.jpg,Movie,Visual novel,1,Finished Airing,"Apr 20, 2013",1 hr. 30 min.,PG-13 - Teens 13 or older,8.58,166598,75.0,232,White Fox,"Sci-Fi, Drama"
2035,Eikoku Koi Monogatari Emma: Molders-hen,英國戀物語エマ ～メルダース編～,https://myanimelist.cdn-dena.com/images/anime/8/49271.jpg,TV,Manga,12,Finished Airing,"Apr 17, 2007 to Jul 3, 2007",25 min. per ep.,G - All Ages,7.99,7197,565.0,3070,Ajia-Do,"Slice of Life, Romance, Historical, Drama, Seinen"
1734,Ajimu: Kaigan Monogatari,あじむ ～海岸物語～,https://myanimelist.cdn-dena.com/images/anime/12/10174.jpg,ONA,Original,4,Finished Airing,"Jun 15, 2001 to Feb 24, 2002",28 min. per ep.,PG-13 - Teens 13 or older,6.44,4583,5833.0,3630,Actas,"Comedy, Drama, Romance, School"
30617,Animegatari,アニメガタリ,https://myanimelist.cdn-dena.com/images/anime/13/73567.jpg,Movie,Original,8,Finished Airing,"Apr 17, 2015 to Mar 5, 2016",1 min. per ep.,G - All Ages,6.02,104,7300.0,6104,W-Toon Studio,Comedy
320,A Kite,A KITE（カイト）,https://myanimelist.cdn-dena.com/images/anime/5/85959.jpg,OVA,Original,2,Finished Airing,"Feb 25, 1998 to Oct 25, 1998",26 min. per ep.,Rx - Hentai,6.66,18934,,1946,Arms,"Action, Hentai, Police, Drama"
32311,Beautiful World,ビューティフル・ワールド,https://myanimelist.cdn-dena.com/images/anime/13/78476.jpg,Music,Original,1,Finished Airing,"Dec 2, 2014",2 min.,G - All Ages,6.63,1607,5051.0,6101,Khara,"Action, Drama, Mecha, Music, Sci-Fi"
351,Ojamajo Doremi Sharp,おジャ魔女どれみ＃,https://myanimelist.cdn-dena.com/images/anime/11/27123.jpg,TV,Original,49,Finished Airing,"Feb 6, 2000 to Jan 28, 2001",24 min. per ep.,G - All Ages,7.35,5396,2248.0,3606,Toei Animation,"Comedy, Magic, Shoujo"
30709,Kamisama Hajimemashita: Kako-hen,神様はじめました～過去編～,https://myanimelist.cdn-dena.com/images/anime/3/81250.jpg,OVA,Manga,4,Finished Airing,"Aug 20, 2015 to Aug 19, 2016",30 min. per ep.,PG-13 - Teens 13 or older,8.54,27168,87.0,1305,TMS Entertainment,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo"
5258,Hajime no Ippo: New Challenger,はじめの一歩 新シリーズ,https://myanimelist.cdn-dena.com/images/anime/8/56617.jpg,TV,Manga,26,Finished Airing,"Jan 7, 2009 to Jul 1, 2009",23 min. per ep.,PG-13 - Teens 13 or older,8.73,77718,42.0,663,Madhouse,"Comedy, Sports, Drama, Shounen"
33204,Hirune Hime: Shiranai Watashi no Monogatari,ひるね姫～知らないワタシの物語～,https://myanimelist.cdn-dena.com/images/anime/7/84071.jpg,Movie,Original,1,Finished Airing,"Mar 18, 2017",1 hr. 50 min.,PG-13 - Teens 13 or older,7.11,4526,3162.0,2651,Signal. MD,"Sci-Fi, Adventure, Fantasy, Mecha"
3080,Anime Tenchou,アニメ店長,https://myanimelist.cdn-dena.com/images/anime/9/4635.jpg,OVA,Other,1,Finished Airing,"Aug 19, 2002",2 min.,G - All Ages,6.08,3834,7128.0,4227,Gainax,"Action, Parody"
17831,Inu to Hasami wa Tsukaiyou,犬とハサミは使いよう,https://myanimelist.cdn-dena.com/images/anime/13/56313.jpg,TV,Light novel,12,Finished Airing,"Jul 2, 2013 to Sep 17, 2013",24 min. per ep.,PG-13 - Teens 13 or older,6.67,42320,4886.0,980,Gonzo,"Comedy, Supernatural"
31562,Neko no Dayan: Nihon e Iku,猫のダヤン　日本へ行く,https://myanimelist.cdn-dena.com/images/anime/2/76100.jpg,TV,Picture book,12,Finished Airing,"Oct 17, 2015 to Jan 9, 2016",Unknown,G - All Ages,6.44,16,11435.0,11296,Kachidoki Studio,Kids
10110,Mayo Chiki!,まよチキ!,https://myanimelist.cdn-dena.com/images/anime/13/29971.jpg,TV,Light novel,13,Finished Airing,"Jul 8, 2011 to Sep 30, 2011",24 min. per ep.,R+ - Mild Nudity,7.48,147992,1699.0,260,feel.,"Harem, Comedy, Romance, Ecchi, School"
34549,Ryuu no Haisha,龍の歯医者,https://myanimelist.cdn-dena.com/images/anime/13/83336.jpg,Special,Original,2,Finished Airing,"Feb 18, 2017 to Feb 25, 2017",46 min. per ep.,PG-13 - Teens 13 or older,7.56,8963,1473.0,2408,Khara,"Adventure, Fantasy"
27363,Yakata: Kannou Kitan,館 ~官能奇譚~,https://myanimelist.cdn-dena.com/images/anime/7/66431.jpg,OVA,Visual novel,2,Finished Airing,"Nov 28, 2014 to Feb 27, 2015",30 min. per ep.,Rx - Hentai,6.81,1235,,5505,PoRO,Hentai
30127,Danchigai,だんちがい,https://myanimelist.cdn-dena.com/images/anime/7/74879.jpg,TV,4-koma manga,12,Finished Airing,"Jul 10, 2015 to Sep 25, 2015",3 min. per ep.,PG-13 - Teens 13 or older,6.63,27516,5052.0,1449,Creators in Pack,"Comedy, Slice of Life"
